CarNumber,Score
0,"13,00998"
1,"13,35359"
2,"5,351565"
3,"13,21401"
4,"0,5095084"
5,"5,351565"
6,"5,351565"
7,"13,08938"
8,"5,351565"
9,"13,35359"
10,"5,351565"
11,"12,89197"
12,"4,531858"
13,"6,172735"
14,"13,10942"
15,"13,39287"
16,"7,151921"
17,"3,209227"
18,"13,08938"
19,"13,21401"
